,unique_id,skybg,skybgstd,x0peak,y0peak,x0col,y0col,Rp,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,C1,C2,BGmedian,A_e,A0,A1,A3,S3,G,sigma_psi,M20,H
56,egs11013,0.00022618,0.00525976,32.53182865,32.54575022,33.07109503,33.19232887,9.13137487,2.54469032,2.00352146,37.59218908,0.0218128,4.75757414,1.29868354,4.94800949,32.30786739,32.34312803,0.02521261,4.81029257,1.02704356,0.67896052,36.92681526,4.03140384,1.51026377,2.12139827,2.65837141,3.21571339,3.8465487,4.55061899,5.46140252,6.57280862,7.56862427,0.49112878,0.29394571,0.17744209,0.00129818,0.08901642,0.0,0.0610836,0.57838089,0.45457986,0.08968956,-1.27268604,0.8056597
57,egs11017,-0.00021032,0.00849525,29.5688295,32.56667744,30.4552006,33.32847702,6.77041712,1.83452036,1.63859357,164.88206884,0.10758377,2.32465168,1.93000762,1.99706826,29.79116887,32.6050326,0.05929924,3.156291,1.55753463,0.80063874,161.4409798,5.27439762,1.0,1.06156839,1.49497456,1.91783769,2.34723533,2.80325692,3.32055468,3.95437856,4.8134302,0.57113027,0.31189804,0.12602105,0.00159359,0.27535157,0.00486584,0.08756404,0.46572768,0.53218834,0.16515827,-0.92868942,0.72662971
58,egs11028,0.00011376,0.00403491,30.52722386,32.53334702,31.55128904,33.23932513,10.95523722,3.05188541,1.9356577,26.28951147,0.02735551,5.05210692,0.69886381,1.78891044,30.37986567,32.09703647,0.0293072,5.57385899,0.64246549,0.48152249,29.15330722,3.95518294,1.80196721,2.57812534,3.23059223,3.87974146,4.65539598,5.39560807,6.15905902,7.18984091,8.20934396,0.44541525,0.24635182,0.13046682,0.00101575,0.26804074,0.02104303,0.08821665,0.64010103,0.42217815,0.17465446,-1.54858002,0.83820736
59,egs11060,-0.00155721,0.0095197,30.59263034,30.64843268,30.42856614,31.31391835,6.29539892,1.38661632,1.04819169,116.30901002,0.05965168,3.05868912,1.10757916,1.08915161,29.34718587,30.26291244,0.06659267,3.39246312,0.96154564,0.55383662,121.93046972,4.2337206,1.0,1.29880451,1.76165464,2.24144624,2.7236202,3.19370325,3.66804706,4.21887437,4.97512252,0.51165281,0.26165723,0.12574378,0.0022218,0.1066734,0.0,0.0234378,1.05658554,0.50766425,0.07874985,-1.04768784,0.74876087
60,egs11064,-0.00015339,0.00257192,33.12325712,30.13351963,33.11656108,30.33997073,11.33273137,0.94893013,0.69667549,109.69960986,0.01026966,5.00517411,0.93178725,5.92631302,32.25030823,29.37216002,0.01064132,4.86024216,0.88385265,0.739537,134.26687954,1.87412064,1.81859385,2.5216702,3.25532114,4.07611891,4.75184177,5.47193435,6.43443764,7.72986136,9.09613787,0.48648342,0.28199506,0.25650068,0.00136738,0.26249413,0.0020284,0.24929822,0.80613654,0.5060615,0.25144464,-1.51273734,0.85106476
61,egs11067,0.00214419,0.00287086,27.50853625,32.5206253,27.73710333,32.84828126,19.53369534,2.29543828,1.64940622,153.39715157,0.04027338,8.27086102,0.95803335,2.47416307,27.07330352,31.54429309,0.04398388,8.83235158,0.99776589,0.56539442,148.64036476,21.02133687,2.43522752,3.96386026,5.19388171,6.31135764,7.56161624,8.95290386,10.57653907,12.48579327,15.30706752,0.4982978,0.30627737,0.06372412,0.00013637,0.32758318,0.00205488,0.11698976,0.01995992,0.51620213,0.1878607,-0.25535627,0.84164983
62,egs11097,0.00478942,0.00674841,31.53545446,31.5205596,31.84167867,31.69545059,16.22807409,4.67221675,3.53109516,159.02557705,0.50116863,6.01648137,2.33411733,10.90148308,31.07015696,30.72396711,0.68686987,5.30823059,1.69569803,0.72752591,154.57539129,199.53375096,1.35011983,2.20365082,2.97645927,3.88469142,4.87438103,6.18275965,7.94526531,10.22383568,12.77877831,0.66647108,0.41856986,0.01453712,3.372e-05,0.069176,0.03604631,0.01711771,0.06897062,0.58298429,0.06256133,-1.90431271,0.55353745
63,egs11133,-0.00037938,0.00612748,29.50946962,30.54230725,29.59625775,31.842126,10.88648158,4.01975481,2.93725078,75.92425813,0.14280851,4.80377485,0.84825025,2.62759964,28.78329899,30.22048236,0.14037098,4.97744969,1.08578892,0.6443554,67.0125811,23.92994494,1.70442674,2.40339996,3.01824336,3.64504851,4.30552102,5.04309105,5.93771119,6.89470336,8.17247286,0.45768954,0.27832777,0.04030585,0.00025497,0.16532288,0.05978252,0.03402576,0.17647556,0.50125941,0.05818493,-1.5911401,0.78857382
64,egs11149,0.00023071,0.0068007,32.55595532,32.56317324,33.22970019,33.36376102,6.10327517,2.46461687,1.64073595,56.32094953,0.09338048,2.93679022,0.84317269,1.29776555,32.2559546,32.69868423,0.08613474,3.29501294,0.86316397,0.58174242,60.66736342,5.07356792,1.10990976,1.65572327,2.02552096,2.36292553,2.71041315,3.12850479,3.72840456,4.36413159,4.97075311,0.42091008,0.2633867,0.06906334,0.00132537,0.16318854,0.00363409,0.0252319,0.63915976,0.43438771,0.05999711,-0.91820092,0.71892188
65,egs11155,0.0008563,0.00375248,30.5324112,31.510354,30.74382018,31.46008382,7.93245229,3.19195717,2.13506702,177.63938107,0.08687451,3.90370861,0.60897245,2.73677308,30.0296071,30.81264098,0.06797236,4.16655494,1.23363392,0.67466048,2.23974356,7.68830733,1.44160521,2.00309175,2.45826159,2.91166086,3.438206,4.04818782,4.67484707,5.31481201,6.01609448,0.42378707,0.24298275,0.04303874,0.0004847,0.27765814,0.08425291,0.0834362,0.12547954,0.45044071,0.10997026,-1.3909828,0.80295797
66,egs11160,0.00084489,0.0061262,29.60461175,34.61555336,28.96390955,35.72952902,26.62582295,2.80401727,0.99950294,131.17440578,0.02443764,12.23166877,0.80537792,4.26821722,28.23555237,34.53987693,0.02409708,12.97689079,0.85197691,0.31848962,133.80890326,12.8160394,3.90190056,5.88341668,7.82508624,9.41512749,11.17981596,13.00190631,15.29653764,18.14348287,21.4797611,0.48909105,0.28359479,0.2339418,0.00047734,0.27125742,0.05779601,0.20336377,0.18467766,0.48272277,0.41986018,-1.37694617,0.87305309
67,egs11161,0.00064794,0.00490591,29.5394267,31.50937727,30.95687903,31.53332952,27.86841867,3.31324133,2.17442903,172.73578564,0.00705441,22.3242263,3.48590732,16.67060367,28.99856299,30.72988083,0.00094163,90.5079502,6.07946725,0.41847634,169.24696754,45.89988363,3.46841741,7.05718184,11.33185945,15.37759344,20.01076413,22.69542466,24.28950393,25.36510772,26.22090253,0.5556054,0.11738396,0.1124821,0.00010677,1.03542156,0.30189957,0.3239395,0.05085916,0.55960198,0.43400032,-1.4093851,0.71003514
68,egs11162,0.00079447,0.00404935,30.56104429,33.5522415,31.24374184,34.07220949,10.39324455,3.32646363,1.79785641,73.4036333,0.05859201,4.18661318,1.06751784,6.42826782,30.26899604,33.62914121,0.05042012,5.27066005,1.86386261,0.34987339,73.78953327,6.23423874,1.68561696,2.26828838,2.78167434,3.34011277,3.97767534,4.64745276,5.48379895,6.65737897,8.1259468,0.46760501,0.31024464,0.05739741,0.00064465,0.21730688,0.03320469,0.11989745,0.23995959,0.490412,0.49754325,-1.36274464,0.75297296
69,egs11166,0.00075,0.00568955,31.49354485,31.50800756,31.53972149,32.10957245,25.32647505,7.13235478,2.43274715,40.02170277,0.02407023,17.92703732,1.3541754,5.35862888,30.09895317,30.39588146,0.02845074,18.822979,1.24866989,0.25082333,38.83042946,23.24144764,3.92642363,6.00979073,8.01012792,9.81223798,11.67263411,13.71563956,15.77307956,18.34934901,21.10207392,0.48476131,0.25715627,0.09866796,0.00024447,0.22194082,0.08286204,0.17189403,0.13500846,0.38738444,0.40537662,-1.65299258,0.8505861
70,egs11172,-0.00031709,0.00222278,30.5025614,30.52115322,29.85090363,31.53557743,11.98480139,4.2798621,3.26264097,109.61174219,0.06489185,5.27282834,0.60285361,5.03088995,29.28343572,30.3483276,0.06682532,5.52980268,0.56985917,0.64901888,119.8148917,11.98496006,2.00007508,2.89700029,3.74053844,4.46087214,5.1296309,5.85408206,6.69291538,7.67960278,9.15610993,0.42339022,0.25162488,0.03620874,0.0001849,0.31913911,0.16204857,0.09645794,0.06913247,0.47292566,0.13453702,-1.2994852,0.83608532
71,egs11181,0.00014894,0.00238213,38.50527142,36.49355729,32.61438072,32.0246262,22.47236496,7.56932109,3.11923814,30.26618101,0.0340766,12.99660038,0.50000001,17.95203725,31.2397489,30.87940888,0.05308648,11.28616437,0.25310161,0.33590052,31.17665629,17.93324513,5.05343199,6.84349851,8.49307331,9.46416471,10.84824432,12.00048788,13.62141637,15.32461414,17.94624947,0.35011137,0.21861424,0.04699713,0.00013264,0.4286354,0.2750266,0.25752311,0.08893011,0.44291228,0.69069693,-0.94207293,0.86390548
72,egs11183,-0.00209379,0.00918691,28.52248404,32.51392802,29.0276542,32.75518115,12.28667088,3.03598142,1.74850377,177.05143001,0.06901729,6.01266728,1.02073934,2.30940971,28.13141297,31.73777907,0.0724411,6.58743644,1.03478015,0.45642425,177.34794012,14.70177818,1.95047903,2.87331729,3.61976004,4.38200405,5.26591695,6.20261364,7.19165358,8.46826666,9.9491289,0.46941094,0.27631105,0.10319792,0.00062241,0.08258831,0.0,0.04176355,0.69132708,0.45830614,0.61965377,-1.49845931,0.81982996
73,egs11192,-0.00061839,0.00531433,28.53186347,31.51695673,29.048511,31.75978185,10.20452443,2.88744422,2.12935544,109.8741568,0.03484965,4.79554127,0.60281229,2.21103857,27.93862084,30.84840516,0.0395794,4.88297951,0.54804852,0.63130232,107.92804936,5.32116833,1.70924935,2.46678016,3.14431532,3.82099899,4.56197909,5.29728863,5.99791268,6.78109952,7.91121265,0.43916967,0.23908977,0.13928588,0.00099482,0.22507657,0.00730893,0.08566178,0.68019227,0.45602472,0.31743774,-1.2457024,0.86223421
74,egs11195,0.0004802,0.0025014,33.51385872,31.53999113,33.75631961,32.01385859,8.64849733,2.17432785,1.91588713,153.83281532,0.03033486,3.73332597,0.50001475,17.22015844,32.74052576,31.0380642,0.02696655,3.89484793,0.70764452,0.75151392,165.99326978,2.88090418,1.53561875,2.22116788,2.79610762,3.30645805,3.80137838,4.34302753,4.98268962,5.75976976,6.71860066,0.41382374,0.24733773,0.09943243,0.00086436,0.07966024,0.0,0.03534889,0.42192489,0.45208113,0.07796941,-1.31587857,0.84532911
75,egs11218,-0.00137009,0.00668995,31.53150478,31.51887352,32.14032251,32.14127982,12.66194213,3.53404009,2.96044163,98.5445369,0.11309908,4.71096988,0.50000092,55.71557191,31.309287,31.07535572,0.0365699,8.2208407,0.92262588,0.7832096,101.71839375,16.20426445,2.2699847,3.3472452,4.29893893,5.35268567,6.33227327,7.22639755,8.1949772,9.15360001,10.3216267,0.4369044,0.2121885,0.10656274,0.00041211,0.19294474,0.02666707,0.12375779,0.8673157,0.3760609,0.16120975,-1.43810119,0.86227894
76,egs11224,-0.0018243,0.00658376,31.52790589,31.55570836,31.88012218,32.39626933,11.02927909,3.19545423,2.21382854,49.35342865,0.06899802,4.21185066,1.10292276,5.57302012,31.17407301,31.65015089,0.06294401,4.90209774,1.18125106,0.52814219,53.23043177,9.45056723,1.25129097,1.86341014,2.53761,3.27273776,4.06661804,4.94129683,5.97437774,7.13799196,8.76015345,0.5832676,0.33327833,0.11425174,0.00069295,0.15111692,0.01491688,0.06616068,0.37724634,0.52753086,0.07979799,-1.44053447,0.76265172
77,egs11225,0.0002298,0.00234613,31.5310203,31.53393822,32.10200348,32.06983722,11.56280846,3.14380529,2.1714844,173.54437518,0.02665329,5.29584353,0.58549369,2.31082933,31.28888843,30.97940944,0.03159381,5.44337977,0.6982468,0.52851726,173.73816932,4.68630871,1.76725338,2.77663095,3.63762536,4.39233099,5.10994303,5.86440881,6.7679096,7.67252563,8.8891108,0.44142019,0.24044226,0.07462719,0.00049898,0.12199367,0.0,0.03234303,0.35277065,0.43106487,0.13124407,-1.25678379,0.85663762
78,egs11237,0.00076654,0.00555197,30.55025248,34.49901134,31.29141969,34.2827782,8.86014535,3.26823913,2.03446878,1.75979537,0.2192262,3.2816744,0.50001515,37.50226887,30.5800099,33.76318885,0.11664288,4.02568854,0.98670591,0.54901146,8.24155566,10.6998778,1.44703736,2.02240784,2.48645164,2.94069327,3.44549411,4.0235046,4.68177103,5.52576183,6.61176918,0.43652342,0.28306617,0.05048198,0.00051493,0.30609761,0.08363569,0.0616891,0.33468277,0.49685612,0.29106239,-1.1837767,0.73887227
79,egs11244,-0.00025961,0.00548793,31.49906444,31.53597595,32.54145418,33.03264863,15.85188047,4.93589273,2.08405832,48.41096627,0.06806322,6.70206398,0.55162644,7.56623905,31.07759004,31.73329468,0.06644597,7.46943166,0.63894348,0.33976265,48.58867866,11.86341169,2.43760013,3.53504752,4.54991515,5.64523517,6.69961733,7.57913662,8.80449587,10.31039289,12.04619293,0.46487996,0.25479982,0.09404856,0.00046112,0.15739697,0.02678704,0.03144551,0.11642226,0.47137942,0.21076947,-1.46230408,0.85650623
80,egs11258,0.0011337,0.00620327,28.63518253,33.6163722,29.86773645,33.48869747,24.45063791,2.02552646,1.08660758,143.50353377,0.01067426,16.72685128,1.75457392,3.92051252,29.19458597,32.23836598,0.01201293,19.7982772,1.6676305,0.33438528,142.52944451,16.00322286,3.16719365,4.80242231,6.8297487,8.66718992,10.83391649,13.02027768,15.17386041,17.52307947,20.44434532,0.56215008,0.27578772,0.20197478,0.00038712,0.2117493,0.03753191,0.18995353,0.23681128,0.45249317,0.21527465,-1.63306991,0.82613213
81,egs11268,0.00043936,0.00402806,31.53765345,30.52467434,31.65509725,31.12729782,13.38268861,3.42196914,1.67223067,138.8874121,0.02528195,6.6631907,0.94151918,2.40440861,30.88733338,29.89702092,0.02303215,8.76337438,1.27302231,0.29582896,140.29968491,5.36372155,1.89645057,3.0352833,4.02484931,4.8344968,5.69066712,6.6252826,8.03840857,9.32897482,10.87305165,0.48763469,0.28118827,0.10561331,0.0007479,0.26701247,0.0654467,0.1935271,0.23855948,0.43750981,0.23968534,-1.4265731,0.81144978
82,egs11281,-0.00083036,0.00696822,24.56861941,30.54336947,29.43513722,32.08219518,12.91030205,5.89743959,1.99844241,15.39713939,0.11475811,9.54559936,0.49999998,60.74198876,24.42323961,30.07394909,0.00068514,90.50847511,11.34209358,0.42578622,16.99434669,21.19005352,3.33985545,4.67088281,5.29280014,5.86060671,6.79675254,7.40739461,7.94065814,9.10509537,10.0371506,0.28988553,0.16930898,0.04963533,0.00032679,0.30899901,0.1363758,0.07491677,0.13543855,0.63953332,0.47409096,-0.95206148,0.70424404
83,egs11283,0.00013958,0.00391176,31.56128306,30.58563641,32.21448834,31.55141135,6.33460955,2.44543998,2.0040191,156.41741417,0.09800945,2.50673553,2.03046837,1.31336719,31.38505835,30.4466331,0.1010712,2.57013872,1.55546518,0.68523041,168.11399781,5.57937413,1.0,1.25727519,1.65468315,2.07113151,2.51780653,3.01446847,3.5894179,4.2283601,4.93481566,0.52674162,0.29224858,0.04458231,0.00069324,0.05745873,0.0,0.01166346,0.37522103,0.51595243,0.04011413,-1.19339298,0.72019455
84,egs11289,0.00038137,0.00244706,30.52608232,30.52312639,31.03127298,31.03181865,15.11339031,2.89647488,2.23327525,131.18127679,0.00949184,8.36437714,0.9187311,1.8721031,30.0101383,30.03167018,0.00874924,9.62187618,1.13265248,0.61435811,127.99609161,4.80300533,2.44396388,3.59027947,4.86514051,5.85644554,7.06755495,8.2664298,9.61649981,11.08281058,12.69072815,0.48952165,0.25421735,0.15145969,0.00050867,0.10169627,0.0,0.04572442,0.75099858,0.39720497,0.34138817,-1.6447619,0.87836085
85,egs11304,0.00036717,0.0037968,30.50817356,32.52893704,30.58671695,32.84348441,5.82337777,2.26763912,2.06423288,154.452951,0.06604937,2.6406826,0.86999305,0.55643163,29.63240961,31.8785782,0.07507623,2.31698581,1.29392931,0.90637753,164.12854482,3.94735905,1.0,1.22399183,1.56244851,1.90434835,2.25777955,2.63392165,3.05232034,3.54791359,4.16762019,0.46219451,0.2662066,0.06753594,0.00095128,0.06813493,0.0,0.00775772,0.23278625,0.53511696,0.11002567,-1.48408648,0.73254154
86,egs11378,0.00030363,0.00670742,32.54520728,29.56714972,32.24199836,31.38904322,10.73351847,4.24771469,2.28286834,130.75666084,0.18011525,4.71365876,0.5,9.11286586,31.91877341,29.43056531,0.19926341,4.49318673,0.55714315,0.49247264,135.20327778,18.55645556,2.01945398,2.65526347,3.29888279,3.98454351,4.54669632,5.12253618,5.88310079,6.85822058,8.07191529,0.41210383,0.24928065,0.05184638,0.0003594,0.34521372,0.15026153,0.12169855,0.1260912,0.54652393,0.16004296,-1.31781117,0.78470634
87,egs11386,0.00404455,0.00937548,30.53058144,30.5090356,30.35432771,32.07614746,16.23405124,5.49477585,4.92559319,30.36693898,0.09743704,12.64381404,1.38224632,19.56003456,30.00000002,30.00000031,0.09784606,10.85151896,1.71091974,1.00000015,32.44286315,115.00893589,2.29306727,3.83955646,5.29080356,6.3950948,7.4266589,8.53449766,9.62512321,11.05083081,13.05801004,0.45911387,0.24508352,0.04699081,8.141e-05,0.34027531,0.22615668,0.03018079,0.05702228,0.51084914,0.26936087,-1.70914283,0.71213026
88,egs11398,0.00088628,0.00666767,32.49923117,32.53306505,32.57510145,31.00190521,24.93295847,8.92252726,3.23615069,31.78251945,0.0573361,13.70522071,0.5,9.65233395,31.47868495,29.43549825,0.07947959,12.85783447,0.28513887,0.29086379,32.55689264,30.83735196,5.12826259,7.14635053,9.11037818,10.9242443,12.64031727,13.98705857,15.61582916,17.34015537,20.01225406,0.38496867,0.19953803,0.09853606,0.00021587,0.69964492,0.43361618,0.49187682,0.12979624,0.48669032,0.92179735,-0.80427412,0.81815778
89,egs11401,0.00089252,0.00393511,29.51911195,32.52341734,29.71894836,32.7683654,8.63667259,3.27130357,2.78599809,109.62442779,0.18646183,3.32714367,1.08943089,7.98984393,28.77887109,31.87103143,0.17265111,3.56417679,1.4247008,0.73353184,103.44411654,18.9819851,1.1272042,1.75265625,2.2567624,2.72740923,3.20507248,3.73392234,4.42055483,5.36452247,6.47818082,0.48583432,0.30561521,0.02597366,0.00020599,0.09915215,0.02308426,0.00855927,0.16971615,0.52286331,0.04945167,-1.53959339,0.74313676
90,egs11419,0.00083339,0.00406908,30.51457375,33.57061045,30.58716136,34.52556124,7.21568219,2.48356085,2.11235884,144.89084949,0.07173707,3.35180739,0.72066714,0.9065627,29.64455729,33.42554434,0.07350276,3.3944156,0.79581755,0.75917849,146.42702511,6.25540075,1.0,1.66888698,2.12145595,2.54347838,3.00597568,3.61912533,4.31395585,4.9944489,5.80199252,0.47606065,0.2855917,0.05745591,0.0006462,0.10013979,0.00069804,0.02194606,0.42847818,0.46094051,0.1406493,-1.25622668,0.80002683
91,egs11442,0.00159591,0.00491024,30.53720842,31.5064368,31.63551377,31.78917078,12.64922601,4.54162484,3.23739398,5.86125805,0.30372978,5.14631917,0.85923708,6.66754379,30.17606244,30.6001257,0.27339087,5.575502,1.11676456,0.6279642,9.20137517,58.93023138,1.60958189,2.43936559,3.24496986,4.05531991,4.87736437,5.77311087,6.78694389,8.0228736,9.70627986,0.51705306,0.29886761,0.0206437,8.304e-05,0.13966413,0.0593809,0.01691529,0.01294577,0.51455567,0.06459798,-1.46149942,0.7947137
92,egs11453,-0.00017861,0.00213372,28.54051557,30.52320816,29.26690952,30.95437625,9.8436242,2.7203957,2.56630231,172.65909024,0.01989049,4.42623667,0.77447688,0.87867953,28.23834129,29.86236517,0.02229967,4.22465215,0.95086139,0.86844755,178.40125326,3.52808294,1.618801,2.30989731,2.90908174,3.47098401,4.04831561,4.70561461,5.50172317,6.3964655,7.41164018,0.44234739,0.26263996,0.10235284,0.00060263,0.11362217,0.0,0.05492723,0.6700489,0.48317573,0.09015064,-1.50512891,0.85636301
93,egs11462,-6.184e-05,0.00261955,35.51594146,32.55673252,35.77908479,33.31953218,7.20579795,2.0026142,1.90366947,40.0435341,0.04131503,2.98517041,1.14066491,2.16946913,34.81862326,32.36039499,0.04256912,2.91874489,0.92951128,0.92188696,43.96238207,3.47484115,1.11010518,1.59994804,2.01740149,2.41938285,2.84256013,3.34467151,3.9718283,4.69286643,5.58004046,0.46733231,0.29292769,0.07643766,0.00074896,0.07307792,0.0,0.02311569,0.4845498,0.49089762,0.04631414,-1.28827836,0.78964494
94,egs11500,2.09e-05,0.0039404,28.55657474,32.52106014,29.24082651,32.56766459,11.83041621,3.73123674,1.94704079,84.56137997,0.02672387,6.29238849,0.68676293,1.53895663,28.18957513,31.58634148,0.03115028,6.84060926,0.65174371,0.3761143,86.14207706,4.7232588,2.01839581,3.00948713,3.89113127,4.77809539,5.5624164,6.33482402,7.17806713,8.12070689,9.36276478,0.43110134,0.22614062,0.10138434,0.00083119,0.18329665,0.02882603,0.12488276,0.39088488,0.36941784,0.54849229,-1.37324874,0.84562117
95,egs11519,-0.00015504,0.00478376,32.51074257,31.55545727,32.2993128,31.75673135,9.61005963,3.48218968,2.98968089,176.3041001,0.20387327,3.52764703,0.98012729,14.74207782,31.69384788,31.41212647,0.11130343,4.22234923,3.17598554,0.86667486,140.14166157,24.25709146,1.067239,1.59379994,2.11608038,2.65056257,3.2181698,3.85724641,4.66389001,5.79359169,7.11128133,0.56051408,0.3443389,0.03456908,0.00019604,0.18035746,0.09381766,0.10688434,0.12175657,0.58119882,0.04508003,-1.56055119,0.67953134
96,egs11550,9.799e-05,0.00557385,29.57643114,32.542909,30.43201413,33.20201435,7.97261436,2.25534086,1.86623433,98.18441826,0.03937563,3.10393197,0.81773861,4.69720466,29.54794458,32.10384363,0.04005247,3.31338191,0.7968825,0.73629078,94.86120578,3.19156945,1.03874852,1.58820941,2.0503898,2.48870375,2.9381521,3.43798564,4.02307594,4.74237006,5.68024804,0.47508768,0.28629303,0.18967966,0.00173331,0.13475349,0.0,0.05983045,0.50664882,0.52264195,0.09348305,-1.19525849,0.77387985
